image_id,file_name,question_en,answer,split,category,question_ur
8333,COCO_val2014_000000008333.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
8333,COCO_val2014_000000008333.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a keyboard in the image?,yes,random,keyboard,کیا تصویر میں کی بورڈ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a laptop in the image?,yes,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a mouse in the image?,yes,random,mouse,کیا تصویر میں کوئی چوہا ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a bench in the image?,no,random,bench,کیا تصویر میں کوئی بینچ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a skis in the image?,no,random,skis,کیا تصویر میں کوئی سکی ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a sandwich in the image?,no,random,sandwich,کیا تصویر میں کوئی سینڈوچ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a mouse in the image?,yes,popular,mouse,کیا تصویر میں کوئی چوہا ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a laptop in the image?,yes,popular,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a keyboard in the image?,yes,popular,keyboard,کیا تصویر میں کی بورڈ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a mouse in the image?,yes,adversarial,mouse,کیا تصویر میں کوئی چوہا ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a laptop in the image?,yes,adversarial,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a keyboard in the image?,yes,adversarial,keyboard,کیا تصویر میں کی بورڈ ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
218494,COCO_val2014_000000218494.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a handbag in the image?,yes,random,handbag,کیا تصویر میں ہینڈ بیگ ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a chair in the image?,yes,random,chair,کیا تصویر میں کرسی ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a suitcase in the image?,yes,random,suitcase,کیا تصویر میں کوئی سوٹ کیس ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a scissors in the image?,no,random,scissors,کیا تصویر میں قینچی ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a train in the image?,no,random,train,کیا تصویر میں ٹرین ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a cell phone in the image?,no,random,cell phone,کیا تصویر میں سیل فون ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a backpack in the image?,yes,popular,backpack,کیا تصویر میں کوئی بیگ ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a suitcase in the image?,yes,popular,suitcase,کیا تصویر میں کوئی سوٹ کیس ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a chair in the image?,yes,popular,chair,کیا تصویر میں کرسی ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a suitcase in the image?,yes,adversarial,suitcase,کیا تصویر میں کوئی سوٹ کیس ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
480652,COCO_val2014_000000480652.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a bicycle in the image?,yes,random,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a car in the image?,yes,random,car,کیا تصویر میں کوئی کار ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a cat in the image?,no,random,cat,کیا تصویر میں بلی ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a boat in the image?,no,random,boat,کیا تصویر میں کوئی کشتی ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a fork in the image?,no,random,fork,کیا تصویر میں کانٹا ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a car in the image?,yes,popular,car,کیا تصویر میں کوئی کار ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a bicycle in the image?,yes,popular,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a bottle in the image?,no,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a bicycle in the image?,yes,adversarial,bicycle,کیا تصویر میں کوئی سائیکل ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a car in the image?,yes,adversarial,car,کیا تصویر میں کوئی کار ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
114855,COCO_val2014_000000114855.jpg,Is there a bottle in the image?,no,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a knife in the image?,yes,random,knife,کیا تصویر میں چاقو ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a cake in the image?,yes,random,cake,کیا تصویر میں کیک ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a zebra in the image?,no,random,zebra,کیا تصویر میں زیبرا ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a umbrella in the image?,no,random,umbrella,کیا تصویر میں چھتری ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a dog in the image?,no,random,dog,کیا تصویر میں کتا ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a cup in the image?,yes,popular,cup,کیا تصویر میں کپ ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a knife in the image?,yes,popular,knife,کیا تصویر میں چاقو ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a cake in the image?,yes,popular,cake,کیا تصویر میں کیک ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a cake in the image?,yes,adversarial,cake,کیا تصویر میں کیک ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a cup in the image?,yes,adversarial,cup,کیا تصویر میں کپ ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
213843,COCO_val2014_000000213843.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a spoon in the image?,yes,random,spoon,کیا تصویر میں چمچ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a donut in the image?,yes,random,donut,کیا تصویر میں ڈونٹ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a tv in the image?,no,random,tv,کیا تصویر میں ٹی وی ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a traffic light in the image?,no,random,traffic light,کیا تصویر میں ٹریفک لائٹ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a sheep in the image?,no,random,sheep,کیا تصویر میں بھیڑ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a donut in the image?,yes,popular,donut,کیا تصویر میں ڈونٹ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a cup in the image?,yes,popular,cup,کیا تصویر میں کپ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a spoon in the image?,yes,popular,spoon,کیا تصویر میں چمچ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a donut in the image?,yes,adversarial,donut,کیا تصویر میں ڈونٹ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a cup in the image?,yes,adversarial,cup,کیا تصویر میں کپ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a spoon in the image?,yes,adversarial,spoon,کیا تصویر میں چمچ ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
168250,COCO_val2014_000000168250.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a bottle in the image?,yes,random,bottle,کیا تصویر میں کوئی بوتل ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a bowl in the image?,yes,random,bowl,کیا تصویر میں ایک پیالہ ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a carrot in the image?,yes,random,carrot,کیا تصویر میں گاجر ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a tv in the image?,no,random,tv,کیا تصویر میں ٹی وی ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a orange in the image?,no,random,orange,کیا تصویر میں نارنجی ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a kite in the image?,no,random,kite,کیا تصویر میں پتنگ ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a bowl in the image?,yes,popular,bowl,کیا تصویر میں ایک پیالہ ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a bottle in the image?,yes,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a broccoli in the image?,yes,popular,broccoli,کیا تصویر میں بروکولی ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a carrot in the image?,yes,adversarial,carrot,کیا تصویر میں گاجر ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a bottle in the image?,yes,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a bowl in the image?,yes,adversarial,bowl,کیا تصویر میں ایک پیالہ ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
307263,COCO_val2014_000000307263.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
496618,COCO_val2014_000000496618.jpg,Is there a sandwich in the image?,yes,random,sandwich,کیا تصویر میں کوئی سینڈوچ ہے؟
